"","time_s","HPV","uptake"
"362",10830,9.66,0.0377600000000001
"363",10860,9.65,NA
"364",10890,9.65,0.0396799999999999
"365",10920,9.65,0.0369599999999998
"366",10950,9.66,0.0422399999999996
"367",10980,9.65,0.0391999999999996
"368",11010,9.63,NA
"369",11040,9.62,0.0419199999999996
"370",11070,9.61,0.0388799999999996
"371",11100,9.6,0.03872
"372",11130,9.6,0.0380800000000001
"373",11160,9.6,NA
"374",11190,9.6,0.0409599999999998
"375",11220,9.58,0.0399999999999999
"376",11250,9.56,0.0369599999999998
"377",11280,9.56,NA
"378",11310,9.56,0.0384
"379",11340,9.55,0.0351999999999997
"380",11370,9.54,0.0404800000000002
"381",11400,9.53,0.0358399999999996
"382",11430,9.53,NA
"383",11460,9.53,0.0368000000000002
"384",11490,9.51,0.0391999999999996
"385",11520,9.51,0.0384
"386",11550,9.51,0.0388799999999996
"387",11580,9.53,NA
"388",11610,9.52,0.0409599999999998
"389",11640,9.5,0.0432000000000002
"390",11670,9.48,0.0385599999999997
"391",11700,9.49,0.0401600000000002
"392",11730,9.48,NA
"393",11760,9.46,0.0361599999999996
"394",11790,9.45,0.0393599999999999
"395",11820,9.45,0.0385599999999997
"396",11850,9.44,0.03872
"397",11880,9.44,NA
"398",11910,9.46,0.0388799999999996
"399",11940,9.46,0.03872
"400",11970,9.46,0.0358399999999996
"401",12000,9.51,0.0388799999999996
"402",12030,9.58,NA
"403",12060,9.6,0.0398400000000002
"404",12090,9.59,0.0372799999999998
"405",12120,9.61,0.0398400000000002
"406",12150,9.6,0.0375999999999998
"407",12180,9.6,NA
"408",12210,9.6,0.0399999999999999
"409",12240,9.6,0.0406399999999998
"410",12270,9.59,0.0321599999999997
"411",12300,9.57,NA
"412",12330,9.58,0.0371200000000002
"413",12360,9.56,0.03568
"414",12390,9.56,0.0385599999999997
"415",12420,9.56,0.0391999999999996
"416",12450,9.56,NA
"417",12480,9.55,0.0364800000000002
"418",12510,9.55,0.0396799999999999
"419",12540,9.53,0.0388799999999996
"420",12570,9.52,0.0391999999999996
"421",12600,9.52,NA
"422",12630,9.52,0.0350400000000001
"423",12660,9.52,0.0403199999999998
"424",12690,9.51,0.0408000000000001
"425",12720,9.49,0.0371200000000002
"426",12750,9.48,NA
"427",12780,9.48,0.0361599999999996
"428",12810,9.46,0.0369599999999998
"429",12840,9.47,0.0385599999999997
"430",12870,9.48,0.0396799999999999
"431",12900,9.48,NA
"432",12930,9.5,0.0415999999999997
"433",12960,9.51,0.0409599999999998
"434",12990,9.51,0.0411200000000001
"435",13020,9.51,0.0411200000000001
"436",13050,9.51,NA
"437",13080,9.5,0.0398400000000002
